0,1
log_alpha_olig,10.560888001084033
log_alpha_crack,9.195212697428712
beta_olig,1.27e-05
beta_crack,7.72e-05
gamma,5500.000045000015
delta,28205.686105542238
E0,140981.51903994376
kappa_olig,0.17893520372516672
kappa_crack,0.8561878291980182
alpha_ads,69018.48285964072
beta_ads,2250.419310670216
A_phys,9.9
A_des,56000000

