7.27E-04,-2.08E-04,1.74E-03,-4.64E-04,-1.93E-06
-2.08E-04,9.98E-02,-1.74E-02,2.27E-04,-1.02E-03
1.74E-03,-1.74E-02,3.06E-02,-1.23E-03,1.36E-03
-4.64E-04,2.27E-04,-1.23E-03,3.07E-04,-9.99E-05
-1.93E-06,-1.02E-03,1.36E-03,-9.99E-05,9.27E-04
