9.34E-04,-2.61E-04,2.13E-03,-7.09E-04,-1.98E-06
-2.61E-04,9.45E-02,-1.74E-02,3.15E-04,-9.37E-04
2.13E-03,-1.74E-02,3.25E-02,-1.77E-03,1.28E-03
-7.09E-04,3.15E-04,-1.77E-03,5.58E-04,-1.35E-04
-1.98E-06,-9.37E-04,1.28E-03,-1.35E-04,9.16E-04
